Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Leighton was also given a sexual offences prevention order and was ordered to sign the sex offenders’ register for life.","Leighton was also given a preventive order against sexual offenses and has been in a state of life disorder for signing a sexual offender's register.","antonym","Predicted Relationship: neutral with 97.39% confidence."
"Hundreds of Air New Zealand passengers have been stranded in Hawaii after being caught up in two-day delays.","Hundreds of Air New Zealand passengers were stranded in the state after they caught up to a two-day delay.","RD","Predicted Relationship: entailment with 99.71% confidence."
"Hundreds of Air New Zealand passengers have been stranded in Hawaii after being caught up in two-day delays.","Hundreds of Air New Zealand passengers were stranded in Hawaii after catching up to two days of delays.","hypernym","Predicted Relationship: entailment with 99.82% confidence."
"Hundreds of Air New Zealand passengers have been stranded in Hawaii after being caught up in two-day delays.","Hundreds of Air New Zealand passengers were stranded in Hawaii after not catching up to the two-day delay.","polarity_negation","Predicted Relationship: contradiction with 98.84% confidence."
"Hundreds of Air New Zealand passengers have been stranded in Hawaii after being caught up in two-day delays.","Hundreds of Air New Zealand passengers were stranded in Hawaii after catching up to a two-day delay.","RS","Predicted Relationship: entailment with 99.77% confidence."
"Hundreds of Air New Zealand passengers have been stranded in Hawaii after being caught up in two-day delays.","Hundreds of Air New Zealand passengers were stranded in Hawaii after catching up to two nights in delay.","antonym","Predicted Relationship: entailment with 98.28% confidence."
"More than 220 holidaymakers have been forced to stay for longer on the stunning US island due to a fault on the carrier’s Boeing 767-300.","More than 220 holidaymakers were forced to stay longer on stunning US islands due to fault of the carrier's 767-300.","RD","Predicted Relationship: entailment with 99.57% confidence."
"More than 220 holidaymakers have been forced to stay for longer on the stunning US island due to a fault on the carrier’s Boeing 767-300.","More than 220 holidaymakers were forced to stay longer on stunning US islands due to fault of the carrier's Boeing 767-300.","hypernym","Predicted Relationship: entailment with 99.18% confidence."
"More than 220 holidaymakers have been forced to stay for longer on the stunning US island due to a fault on the carrier’s Boeing 767-300.","More than 220 holidaymakers were forced to stay longer on stunning US islands due to fault of non-carrier Boeing 767-300.","polarity_negation","Predicted Relationship: contradiction with 99.90% confidence."
"More than 220 holidaymakers have been forced to stay for longer on the stunning US island due to a fault on the carrier’s Boeing 767-300.","More than 220 holidaymakers were forced to stay longer on stunning US islands due to fault of the carrier's Boeing 767-300.","RS","Predicted Relationship: entailment with 99.18% confidence."
