Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Jill was initially held on $1 million bail before being released later on Wednesday, and the case was sent to the Los Angeles Police Department for further investigation, according to the website.","Jill was initially held on $1 million bail before being released later Wednesday and the case was sent to the Los Angeles police department for investigation the website said.","RD","Predicted Relationship: entailment with 99.80% confidence."
"Jill was initially held on $1 million bail before being released later on Wednesday, and the case was sent to the Los Angeles Police Department for further investigation, according to the website.","Jill was initially held on $1 million bail before being released later Wednesday and the case was sent to the Los Angeles police department for further investigation the website said.","hypernym","Predicted Relationship: entailment with 99.82% confidence."
"Jill was initially held on $1 million bail before being released later on Wednesday, and the case was sent to the Los Angeles Police Department for further investigation, according to the website.","Jill was held without an initial bail of $1 million before being released later Wednesday and the case was sent to the Los Angeles police department for further investigation the website said.","polarity_negation","Predicted Relationship: contradiction with 96.96% confidence."
"Jill was initially held on $1 million bail before being released later on Wednesday, and the case was sent to the Los Angeles Police Department for further investigation, according to the website.","Jill was held on $1 million initial bail before being released later Wednesday and the case was sent to the Los Angeles police department for further investigation the website said.","RS","Predicted Relationship: entailment with 99.88% confidence."
"Jill was initially held on $1 million bail before being released later on Wednesday, and the case was sent to the Los Angeles Police Department for further investigation, according to the website.","The website said Jill was initially let go on $1 million bail before being released later Wednesday and the case was sent to the Los Angeles police department for further investigation.","antonym","Predicted Relationship: contradiction with 99.63% confidence."
"Animal lover: Blackstone was arrested on suspicion of murder, but later released without charge .","Animal lovers say Blackstone was arrested on suspicion of murder but later released on charges.","RD","Predicted Relationship: contradiction with 63.87% confidence."
"Animal lover: Blackstone was arrested on suspicion of murder, but later released without charge .","Animal lovers say Establishment Blackstone was arrested on suspicion of murder but later released on no charges.","hypernym","Predicted Relationship: entailment with 99.71% confidence."
"Animal lover: Blackstone was arrested on suspicion of murder, but later released without charge .","Animal lovers say Blackstone was arrested on suspicion of murder but later released on no charges.","polarity_negation","Predicted Relationship: entailment with 99.70% confidence."
"Animal lover: Blackstone was arrested on suspicion of murder, but later released without charge .","Blackstone was arrested on suspicion of murder but later released on no animal charges his loved ones said.","RS","Predicted Relationship: neutral with 99.25% confidence."
"Animal lover: Blackstone was arrested on suspicion of murder, but later released without charge .","Animal-hating people say Blackstone was arrested on suspicion of murder but later released on no charges.","antonym","Predicted Relationship: contradiction with 99.31% confidence."
"Hollywood producer: Blackstone has worked on shows including Jerry Springer, Sally Jessy Raphael, Rosie, Dr. Drew, The Real, and Sharon Osbourne .","Hollywood people said Blackstone worked on shows with Jerry Springer Sally Jessy Raphael Dr. Drew The Real and Sharon Osbourne.","RD","Predicted Relationship: entailment with 95.55% confidence."
"Hollywood producer: Blackstone has worked on shows including Jerry Springer, Sally Jessy Raphael, Rosie, Dr. Drew, The Real, and Sharon Osbourne .","According to Hollywood producers Blackstone worked on shows with Jerry Springer Sally Jessy Raphael Dr. Drew The Real and Sharon Osbourne.","hypernym","Predicted Relationship: entailment with 94.55% confidence."
"Hollywood producer: Blackstone has worked on shows including Jerry Springer, Sally Jessy Raphael, Rosie, Dr. Drew, The Real, and Sharon Osbourne .","According to an unhinged producer Blackstone worked on shows with Jerry Springer Sally Jessy Raphael Dr. Drew The Real and Sharon Osbourne.","polarity_negation","Predicted Relationship: neutral with 89.84% confidence."
